언급된 종목,조회수,해당일 거래량,다음날 거래량,해당일 평균 주가,다음날 평균 주가,업로드시간,Unnamed: 7,구독자,상장주식수,업로드 시간 원본,Unnamed: 11,주가 변화율,거래량 변화율,라벨1
NAVER,708,387020,331549,340500.0,355250.0,2021-01-28 오후 5,2021-01-28,26000,164263395,2021-01-28 오후 5:18:14,오후 5:18:14,0.04331864904552129,0.14332851015451398,1
빅히트,1891,173124,562229,209583.3333,213666.6667,2021-01-27 오후 5,2021-01-27,26000,35623760,2021-01-27 오후 5:01:13,오후 5:01:13,0.01948310171284027,2.247550888380583,0
넷마블,1891,143311,131222,128333.3333,129250.0,2021-01-27 오후 5,2021-01-27,26000,85877956,2021-01-27 오후 5:01:13,오후 5:01:13,0.007142857404452703,0.0843550041518097,0
카카오게임즈,1891,164379,214978,48650.0,47766.66667,2021-01-27 오후 5,2021-01-27,26000,74116629,2021-01-27 오후 5:01:13,오후 5:01:13,0.018156902980472792,0.3078191253140608,0
빅히트,799,94510,173124,201000.0,209583.3333,2021-01-26 오후 5,2021-01-26,26000,35623760,2021-01-26 오후 5:01:34,오후 5:01:34,0.042703150746268646,0.8318061580785102,1
셀트리온,3434,250926,385162,314750.0,330000.0,2021-01-25 오후 4,2021-01-25,26000,134997805,2021-01-25 오후 4:38:40,오후 4:38:40,0.048451151707704525,0.5349624989040593,1
셀리버리,3434,468539,632418,162623.1667,190016.0,2021-01-25 오후 4,2021-01-25,26000,8185107,2021-01-25 오후 4:38:40,오후 4:38:40,0.1684436101932087,0.34976597465739245,1
현대모비스,1012,156286,178933,342750.0,357250.0,2021-01-21 오후 4,2021-01-21,26000,95054694,2021-01-21 오후 4:25:07,오후 4:25:07,0.04230488694383661,0.14490741333196833,1
셀트리온,2716,904519,405523,306833.3333,319333.3333,2021-01-19 오후 4,2021-01-19,26000,134997805,2021-01-19 오후 4:57:54,오후 4:57:54,0.04073872895608242,0.5516700036151811,1
하나기술,4959,38363,35383,137000.0,137283.3333,2021-01-19 오후 2,2021-01-19,26000,3762726,2021-01-19 오후 2:10:15,오후 2:10:15,0.002068126277372251,0.07767901363292756,0
셀트리온,29966,610821,904519,334666.6667,306833.3333,2021-01-18 오후 5,2021-01-18,26000,134997805,2021-01-18 오후 5:57:03,오후 5:57:03,0.08316733086821043,0.48082498800794343,1
넷마블,6838,67819,100365,127666.6667,128583.3333,2021-01-14 오후 4,2021-01-14,26000,85877956,2021-01-14 오후 4:22:29,오후 4:22:29,0.007180156133895495,0.4798950146714048,0
셀트리온,3014,415479,1176968,379583.3333,363083.3333,2021-01-13 오후 5,2021-01-13,26000,134997805,2021-01-13 오후 5:13:51,오후 5:13:51,0.04346871570085346,1.8327978068686985,1
셀트리온,8995,619726,415479,379750.0,379583.3333,2021-01-12 오후 4,2021-01-12,26000,134997805,2021-01-12 오후 4:50:29,오후 4:50:29,0.0004388853192890101,0.3295762966214101,0
삼성전자,1389,14968961,9425602,92416.66667,89900.0,2021-01-11 오후 5,2021-01-11,26000,5969782,2021-01-11 오후 5:43:29,오후 5:43:29,0.027231740341668892,0.3703235648753444,0
삼성SDI,1389,187336,208905,761333.3333,731833.3333,2021-01-11 오후 5,2021-01-11,26000,68764530,2021-01-11 오후 5:43:29,오후 5:43:29,0.038747810859840096,0.1151353717384806,0
LG화학,4644,68044,199297,902166.6667,994000.0,2021-01-07 오후 5,2021-01-07,26000,70592343,2021-01-07 오후 5:08:16,오후 5:08:16,0.10179198222420875,1.9289430368585032,1
삼성SDI,4644,80702,163853,682500.0,713000.0,2021-01-07 오후 5,2021-01-07,26000,68764530,2021-01-07 오후 5:08:16,오후 5:08:16,0.04468864468864469,1.0303462119897897,1
SK이노베이션,4644,574825,689312,263166.6667,275583.3333,2021-01-07 오후 5,2021-01-07,26000,92465564,2021-01-07 오후 5:08:16,오후 5:08:16,0.04718176034867867,0.19916844256947766,1
네패스,2639,1750495,259553,44200.0,43175.0,2021-01-06 오후 5,2021-01-06,26000,23059202,2021-01-06 오후 5:15:10,오후 5:15:10,0.02319004524886878,0.8517259403768648,0
DB하이텍,2639,2885348,405705,54966.666670000006,54483.333329999994,2021-01-06 오후 5,2021-01-06,26000,44398588,2021-01-06 오후 5:15:10,오후 5:15:10,0.008793208125604024,0.8593913108574771,0
SFA반도체,2639,3322044,672468,5970.0,5846.666667,2021-01-06 오후 5,2021-01-06,26000,164460303,2021-01-06 오후 5:15:10,오후 5:15:10,0.02065884974874365,0.797574023703479,0
에이치엘비,4888,94269,634635,93016.66667,98283.33333,2021-01-05 오후 5,2021-01-05,26000,53074922,2021-01-05 오후 5:39:17,오후 5:39:17,0.05662067722427434,5.732170702988257,1
삼성SDI,4878,193950,88041,572000.0,600500.0,2020-12-29 오후 4,2020-12-29,26000,68764530,2020-12-29 오후 4:41:47,오후 4:41:47,0.049825174825174824,0.5460634184068058,1
에코프로비엠,4878,90921,68227,166733.3333,167250.0,2020-12-29 오후 4,2020-12-29,26000,21035166,2020-12-29 오후 4:41:47,오후 4:41:47,0.003098760696341225,0.24960130222940793,0
셀트리온,1935,839748,2628594,344112.1667,353833.3333,2020-12-28 오후 5,2020-12-28,26000,134997805,2020-12-28 오후 5:44:03,오후 5:44:03,0.02824999387038528,2.1302176367195873,0
하나기술,2256,621649,642216,91500.0,108766.6667,2020-12-23 오후 4,2020-12-23,26000,3762726,2020-12-23 오후 4:34:37,오후 4:34:37,0.1887067398907104,0.0330845863180026,1
삼성전자,13734,4717000,3141774,72850.0,72533.33333,2020-12-21 오후 5,2020-12-21,26000,5969782,2020-12-21 오후 5:45:18,오후 5:45:18,0.00434683143445444,0.33394657621369517,0
셀트리온,13734,561157,318130,356059.8333,360888.0,2020-12-21 오후 5,2020-12-21,26000,134997805,2020-12-21 오후 5:45:18,오후 5:45:18,0.01355998696975181,0.433082007352666,0
에이치엘비,8040,56304,66546,93750.0,93750.0,2020-12-17 오후 5,2020-12-17,26000,53074922,2020-12-17 오후 5:04:12,오후 5:04:12,0.0,0.18190537084398978,0
삼성전자,912,3661801,3747892,73983.33333,73466.66667,2020-12-16 오후 7,2020-12-16,26000,5969782,2020-12-16 오후 7:51:43,오후 7:51:43,0.006983554764901103,0.023510562152339792,0
셀트리온,6207,604806,444303,346403.5,352786.5,2020-12-15 오후 5,2020-12-15,26000,134997805,2020-12-15 오후 5:48:00,오후 5:48:00,0.018426488185021225,0.26537931171317747,0
셀트리온,18499,926940,371257,351395.3333,343703.0,2020-12-09 오후 4,2020-12-09,26000,134997805,2020-12-09 오후 4:24:53,오후 4:24:53,0.021890823727680957,0.5994810883120806,0
셀트리온,15235,580248,926940,389612.5,351395.3333,2020-12-08 오후 5,2020-12-08,26000,134997805,2020-12-08 오후 5:17:06,오후 5:17:06,0.0980901965414354,0.5974893493816437,1
셀트리온,17245,1244787,580248,384292.8333,389612.5,2020-12-07 오후 4,2020-12-07,26000,134997805,2020-12-07 오후 4:12:06,오후 4:12:06,0.013842742406406467,0.5338575997339304,0
에이치엘비제약,2194,43579,288273,15316.666669999999,18766.66667,2020-12-03 오후 4,2020-12-03,26000,22274507,2020-12-03 오후 4:49:30,오후 4:49:30,0.2252448312893918,5.614952155854884,1
셀리버리,2194,39551,26130,91690.33333,96033.16667,2020-12-03 오후 4,2020-12-03,26000,8185107,2020-12-03 오후 4:49:30,오후 4:49:30,0.047364135152283146,0.3393340244241612,1
레고켐바이오,2194,72082,238398,55650.0,60050.0,2020-12-03 오후 4,2020-12-03,26000,23683806,2020-12-03 오후 4:49:30,오후 4:49:30,0.07906558849955077,2.3073166671291028,1
삼성중공업,17970,3381880,5036924,6406.666667,6633.333333,2020-06-17 오후 7,2020-06-17,73300,630000000,2020-06-17 오후 7:31:37,오후 7:31:37,0.03537981258921007,0.4893857854211267,0
삼성전자,19474,1919136,1612672,50966.66667,51183.33333,2019-10-28 오전 5,2019-10-28,73300,5969782,2019-10-28 오전 5:06:35,오전 5:06:35,0.0042511444078318925,0.15968852650359328,0
삼성전자,1833,4035919,3930747,83416.66667,83333.33333,2021-02-04 오후 4,2021-02-04,61400,5969782,2021-02-04 오후 4:15:42,오후 4:15:42,0.0009990010788813021,0.02605899672416617,0
SK하이닉스,1833,600321,805405,127333.3333,126916.6667,2021-02-04 오후 4,2021-02-04,61400,728002365,2021-02-04 오후 4:15:42,오후 4:15:42,0.0032722507861968997,0.34162389788130015,0
삼성전자,2872,6432886,3629745,88450.0,87383.33333,2021-01-21 오전 8,2021-01-21,61400,5969782,2021-01-21 오전 8:29:00,오전 8:29:00,0.012059544036178699,0.43575169838234346,0
SK하이닉스,2872,1323232,652774,133583.3333,131666.6667,2021-01-21 오전 8,2021-01-21,61400,728002365,2021-01-21 오전 8:29:00,오전 8:29:00,0.014348096822045665,0.5066821237696791,0
LG전자,1763,447496,2829616,140666.6667,152333.3333,2021-01-20 오전 8,2021-01-20,61400,163647814,2021-01-20 오전 8:30:14,오전 8:30:14,0.0829383881320051,5.32322076621914,1
삼성전자,1763,10724025,6432886,84416.66667,88450.0,2021-01-20 오전 8,2021-01-20,61400,5969782,2021-01-20 오전 8:30:14,오전 8:30:14,0.04777887458843906,0.4001425770641154,1
SK하이닉스,1763,834826,1323232,130250.0,133583.3333,2021-01-20 오전 8,2021-01-20,61400,728002365,2021-01-20 오전 8:30:14,오전 8:30:14,0.02559181036468329,0.5850392776458807,0
삼성전자,2139,7681967,10724025,86483.33333,84416.66667,2021-01-19 오전 8,2021-01-19,61400,5969782,2021-01-19 오전 8:29:29,오전 8:29:29,0.02389670449118879,0.39599987867690656,0
SK하이닉스,2139,1164517,834826,126083.3333,130250.0,2021-01-19 오전 8,2021-01-19,61400,728002365,2021-01-19 오전 8:29:29,오전 8:29:29,0.03304692690893509,0.28311394337738305,0
삼성전자,1724,6755953,7681967,90450.0,86483.33333,2021-01-18 오전 8,2021-01-18,61400,5969782,2021-01-18 오전 8:29:49,오전 8:29:49,0.04385480011055839,0.1370663768679267,1
SK하이닉스,1724,859523,1164517,133083.3333,126083.3333,2021-01-18 오전 8,2021-01-18,61400,728002365,2021-01-18 오전 8:29:49,오전 8:29:49,0.05259862243020629,0.35484099901922345,1
삼성전자,1865,6755953,7681967,90450.0,86483.33333,2021-01-18 오전 7,2021-01-18,61400,5969782,2021-01-18 오전 7:48:46,오전 7:48:46,0.04385480011055839,0.1370663768679267,1
SK하이닉스,1865,859523,1164517,133083.3333,126083.3333,2021-01-18 오전 7,2021-01-18,61400,728002365,2021-01-18 오전 7:48:46,오전 7:48:46,0.05259862243020629,0.35484099901922345,1
삼성전자,2788,7669001,4368268,90083.33333,89100.0,2021-01-14 오전 8,2021-01-14,61400,5969782,2021-01-14 오전 8:28:37,오전 8:28:37,0.010915818649802555,0.43039934406058883,0
SK하이닉스,2788,1473758,1119740,130833.3333,130750.0,2021-01-14 오전 8,2021-01-14,61400,728002365,2021-01-14 오전 8:28:37,오전 8:28:37,0.0006369424205444318,0.2402144721182175,0
삼성전자,2288,9425602,7669001,89900.0,90083.33333,2021-01-13 오전 8,2021-01-13,61400,5969782,2021-01-13 오전 8:32:35,오전 8:32:35,0.0020393028921022694,0.18636486030282204,0
SK하이닉스,2288,1872236,1473758,131000.0,130833.3333,2021-01-13 오전 8,2021-01-13,61400,728002365,2021-01-13 오전 8:32:35,오전 8:32:35,0.0012722648854961952,0.21283534768052745,0
삼성전자,2116,14968961,9425602,92416.66667,89900.0,2021-01-12 오전 8,2021-01-12,61400,5969782,2021-01-12 오전 8:30:18,오전 8:30:18,0.027231740341668892,0.3703235648753444,0
삼성전자,6424,8566091,14968961,84116.66667,92416.66667,2021-01-11 오전 8,2021-01-11,61400,5969782,2021-01-11 오전 8:29:17,오전 8:29:17,0.0986724786963078,0.747466960133858,1
삼성전자,2318,5955302,8566091,83216.66667,84116.66667,2021-01-08 오전 8,2021-01-08,61400,5969782,2021-01-08 오전 8:30:00,오전 8:30:00,0.010815141197243534,0.43839741460634574,0
삼성전자,2301,9524607,5955302,83966.66667,83216.66667,2021-01-07 오전 8,2021-01-07,61400,5969782,2021-01-07 오전 8:30:40,오전 8:30:40,0.008932115918660891,0.37474564567335955,0
삼성전자,2234,9401631,9524607,82316.66667,83966.66667,2021-01-06 오전 8,2021-01-06,61400,5969782,2021-01-06 오전 8:33:23,오전 8:33:23,0.020044543429032412,0.013080283623128795,0
SK하이닉스,2234,899401,2245445,124750.0,134500.0,2021-01-06 오전 8,2021-01-06,61400,728002365,2021-01-06 오전 8:33:23,오전 8:33:23,0.0781563126252505,1.4966005152318043,1
삼성전자,2255,9660483,2910888,78433.33333,77816.66667,2020-12-30 오전 8,2020-12-30,61400,5969782,2020-12-30 오전 8:34:10,오전 8:34:10,0.007862303357750053,0.6986809044640936,0
삼성전자,3076,9899344,9660483,79466.66667,78433.33333,2020-12-29 오전 8,2020-12-29,61400,5969782,2020-12-29 오전 8:31:31,오전 8:31:31,0.01300335578804531,0.024128972586466336,0
삼성전자,3385,3198282,6836778,72683.33333,75166.66667,2020-12-24 오전 8,2020-12-24,61400,5969782,2020-12-24 오전 8:31:53,오전 8:31:53,0.034166475672284806,1.137640770888871,0
LG전자,2382,129105,104208,94200.0,92700.0,2020-12-23 오전 8,2020-12-23,61400,163647814,2020-12-23 오전 8:34:29,오전 8:34:29,0.01592356687898089,0.1928430347391658,0
삼성전자,2382,3141774,3198282,72533.33333,72683.33333,2020-12-23 오전 8,2020-12-23,61400,5969782,2020-12-23 오전 8:34:29,오전 8:34:29,0.0020680147059773907,0.017986016817250382,0
삼성전자,2249,4717000,3141774,72850.0,72533.33333,2020-12-22 오전 8,2020-12-22,61400,5969782,2020-12-22 오전 8:26:53,오전 8:26:53,0.00434683143445444,0.33394657621369517,0
삼성전자,2056,3610530,4717000,73333.33333,72850.0,2020-12-21 오전 8,2020-12-21,61400,5969782,2020-12-21 오전 8:32:03,오전 8:32:03,0.006590909045754051,0.3064563928287537,0
삼성전자,2979,3747892,3610530,73466.66667,73333.33333,2020-12-18 오전 7,2020-12-18,61400,5969782,2020-12-18 오전 7:50:40,오전 7:50:40,0.001814882123329796,0.03665046911703966,0
삼성전자,2461,4479598,3661801,73716.66667,73983.33333,2020-12-16 오전 8,2020-12-16,61400,5969782,2020-12-16 오전 8:32:51,오전 8:32:51,0.0036174541259949788,0.18256035474611784,0
삼성전자,2498,4479598,3661801,73716.66667,73983.33333,2020-12-16 오전 7,2020-12-16,61400,5969782,2020-12-16 오전 7:52:32,오전 7:52:32,0.0036174541259949788,0.18256035474611784,0
삼성전자,485,4578334,4479598,73650.0,73716.66667,2020-12-15 오전 8,2020-12-15,61400,5969782,2020-12-15 오전 8:29:43,오전 8:29:43,0.0009051822131704817,0.02156592332494746,0
삼성전자,2145,4068908,4578334,73483.33333,73650.0,2020-12-14 오전 8,2020-12-14,61400,5969782,2020-12-14 오전 8:33:04,오전 8:33:04,0.0022680880472791963,0.12519968502605613,0
삼성전자,2696,5777580,4068908,72866.66667,73483.33333,2020-12-11 오전 8,2020-12-11,61400,5969782,2020-12-11 오전 8:31:45,오전 8:31:45,0.008462945928249472,0.29574181577754005,0
삼성전자,2650,4729557,5777580,72333.33333,72866.66667,2020-12-10 오전 8,2020-12-10,61400,5969782,2020-12-10 오전 8:33:41,오전 8:33:41,0.007373271981906768,0.22159009818467143,0
삼성전자,2542,4682789,4729557,72350.0,72333.33333,2020-12-09 오전 8,2020-12-09,61400,5969782,2020-12-09 오전 8:31:39,오전 8:31:39,0.0002303617138908912,0.00998721061316237,0
삼성전자,2972,7607314,4682789,72466.66667,72350.0,2020-12-08 오전 8,2020-12-08,61400,5969782,2020-12-08 오전 8:32:56,오전 8:32:56,0.0016099356485000853,0.3844359520324782,0
삼성전자,2678,7607314,4682789,72466.66667,72350.0,2020-12-07 오후 6,2020-12-07,61400,5969782,2020-12-07 오후 6:11:02,오후 6:11:02,0.0016099356485000853,0.3844359520324782,0
삼성전자,3146,5673767,7607314,70750.0,72466.66667,2020-12-06 오후 4,2020-12-06,61400,5969782,2020-12-06 오후 4:02:33,오후 4:02:33,0.024263839858657328,0.3407871701463948,0
SK,3146,100817,78572,240416.6667,237750.0,2020-12-06 오후 4,2020-12-06,61400,70360297,2020-12-06 오후 4:02:33,오후 4:02:33,0.011091854556521067,0.22064731146532826,0
카카오,3146,162009,275474,373166.6667,390250.0,2020-12-06 오후 4,2020-12-06,61400,88560927,2020-12-06 오후 4:02:33,오후 4:02:33,0.04577936569488348,0.7003623255498151,1
삼성전자,30097,8566091,14968961,84116.66667,92416.66667,2021-01-10 오후 5,2021-01-10,230000,5969782,2021-01-10 오후 5:46:38,오후 5:46:38,0.0986724786963078,0.747466960133858,1
SK하이닉스,30097,1357369,2110813,136083.3333,137916.6667,2021-01-10 오후 5,2021-01-10,230000,728002365,2021-01-10 오후 5:46:38,오후 5:46:38,0.013472137664047087,0.5550767698392994,0
코리아에프티,480,115610,319495,3251.666667,3409.166667,2021-02-04 오후 6,2021-02-04,37900,27841064,2021-02-04 오후 6:03:09,오후 6:03:09,0.04843669912368665,1.7635585156993339,1
포스코인터내셔널,901,522701,4255097,19183.33333,23408.33333,2021-02-04 오후 5,2021-02-04,37900,123375149,2021-02-04 오후 5:28:11,오후 5:28:11,0.2202432667628572,7.140594718586725,1
코오롱인더,935,1914921,699289,49441.66667,51100.0,2021-02-02 오후 5,2021-02-02,37900,26978840,2021-02-02 오후 5:52:18,오후 5:52:18,0.03354121011066639,0.6348209665046234,0
위지윅스튜디오,503,705223,275735,8960.0,9306.666667,2021-02-01 오후 6,2021-02-01,37900,31295521,2021-02-01 오후 6:48:48,오후 6:48:48,0.038690476227678516,0.6090101996106196,0
신도리코,279,12852,34612,26383.33333,28850.0,2021-02-01 오후 6,2021-02-01,37900,10080029,2021-02-01 오후 6:23:26,오후 6:23:26,0.09349336716279127,1.693121693121693,1
일양약품,847,800743,269750,57533.333329999994,56400.0,2021-02-01 오후 4,2021-02-01,37900,19085664,2021-02-01 오후 4:24:48,오후 4:24:48,0.019698725319797043,0.6631253723104666,0
파마리서치프로덕트,462,20002,12858,59366.666670000006,62083.333329999994,2021-01-28 오후 5,2021-01-28,37900,9789072,2021-01-28 오후 5:45:41,오후 5:45:41,0.04576080841966511,0.3571642835716428,1
덴티움,313,14156,46403,45391.66667,49141.66667,2021-01-28 오후 5,2021-01-28,37900,11068830,2021-01-28 오후 5:45:01,오후 5:45:01,0.08261428308554329,2.2779740039559195,1
아이엘사이언스,297,157922,31912,3264.166667,3282.5,2021-01-28 오후 5,2021-01-28,37900,21222023,2021-01-28 오후 5:30:02,오후 5:30:02,0.005616543170220431,0.7979255581869531,0
박셀바이오,1381,205554,413964,145866.6667,131250.0,2021-01-27 오후 8,2021-01-27,37900,15046000,2021-01-27 오후 8:34:52,오후 8:34:52,0.10020566748167148,1.0138941591990427,1
엔씨소프트,300,16441,16450,969833.3333,958500.0,2021-01-27 오후 8,2021-01-27,37900,21954022,2021-01-27 오후 8:10:17,오후 8:10:17,0.011685856642436416,0.0005474119579101028,0
녹십자랩셀,938,204161,237739,115850.0,121416.6667,2021-01-27 오후 3,2021-01-27,37900,10554054,2021-01-27 오후 3:01:16,오후 3:01:16,0.0480506404833837,0.16446823830212431,1
엔씨소프트,237,16441,16450,969833.3333,958500.0,2021-01-27 오후 2,2021-01-27,37900,21954022,2021-01-27 오후 2:44:23,오후 2:44:23,0.011685856642436416,0.0005474119579101028,0
세운메디칼,793,219772,7063986,6671.666667,7430.0,2021-01-26 오후 3,2021-01-26,37900,43800000,2021-01-26 오후 3:19:17,오후 3:19:17,0.11366475138078111,31.142338423457037,1
케이씨에스,169,12971,51042,5565.0,5865.0,2021-01-26 오후 3,2021-01-26,37900,12000000,2021-01-26 오후 3:14:13,오후 3:14:13,0.05390835579514825,2.9350859609899005,1
프로텍,1598,7110,1481648,26766.66667,35491.66667,2021-01-26 오후 2,2021-01-26,37900,11000000,2021-01-26 오후 2:47:01,오후 2:47:01,0.3259651307190579,207.38931082981716,1
데브시스터즈,326,507681,919333,29100.0,31950.0,2021-01-25 오후 5,2021-01-25,37900,11224370,2021-01-25 오후 5:13:24,오후 5:13:24,0.0979381443298969,0.810847756760643,1
하이비젼시스템,669,154681,175967,14800.0,15366.666669999999,2021-01-25 오후 3,2021-01-25,37900,14942112,2021-01-25 오후 3:04:46,오후 3:04:46,0.03828828851351342,0.13761224714088996,0
용평리조트,857,53798,54714,4410.833333,4472.5,2021-01-21 오후 6,2021-01-21,37900,48133333,2021-01-21 오후 6:00:51,오후 6:00:51,0.01398072934169522,0.01702665526599502,0
포스코인터내셔널,1589,696846,523530,15691.666669999999,16941.66667,2021-01-21 오전 1,2021-01-21,37900,123375149,2021-01-21 오전 10:37:08,전 10:37:08,0.07966011681791607,0.2487149241008774,1
현대모비스,1145,348181,538521,335916.6667,353416.6667,2021-01-19 오후 5,2021-01-19,37900,95054694,2021-01-19 오후 5:28:28,오후 5:28:28,0.05209625402608819,0.5466696919131142,1
셀트리온,600,904519,405523,306833.3333,319333.3333,2021-01-19 오후 5,2021-01-19,37900,134997805,2021-01-19 오후 5:00:34,오후 5:00:34,0.04073872895608242,0.5516700036151811,1
셀트리온헬스케어,600,1405261,650630,136883.3333,143616.6667,2021-01-19 오후 5,2021-01-19,37900,151809822,2021-01-19 오후 5:00:34,오후 5:00:34,0.04919030854722767,0.5370041579464597,1
셀트리온제약,600,377175,143626,174950.0,184633.3333,2021-01-19 오후 5,2021-01-19,37900,35810637,2021-01-19 오후 5:00:34,오후 5:00:34,0.055349147184909964,0.6192059388877842,1
한국가스공사,934,182303,345276,32958.33333,34691.66667,2021-01-15 오전 2,2021-01-15,37900,92313000,2021-01-15 오전 2:08:15,오전 2:08:15,0.052591656339073665,0.8939677350345304,1
삼성전기,1071,1111361,341614,203250.0,207250.0,2021-01-13 오후 7,2021-01-13,37900,74693696,2021-01-13 오후 7:00:22,오후 7:00:22,0.01968019680196802,0.692616530542281,0
한화시스템,1071,535098,231263,18350.0,18916.66667,2021-01-13 오후 7,2021-01-13,37900,110230389,2021-01-13 오후 7:00:22,오후 7:00:22,0.030881017438692027,0.5678118774504857,0
휴맥스,1518,266280,292174,6181.666667,6203.333333,2021-01-12 오후 6,2021-01-12,37900,29020484,2021-01-12 오후 6:48:21,오후 6:48:21,0.0035049877593147753,0.09724350307946522,0
삼성SDI,673,208905,145540,731833.3333,747833.3333,2021-01-12 오후 6,2021-01-12,37900,68764530,2021-01-12 오후 6:25:20,오후 6:25:20,0.021862901390200997,0.30331969076853116,0
LG디스플레이,1078,1062984,3291363,19641.66667,20641.66667,2021-01-12 오후 4,2021-01-12,37900,357815700,2021-01-12 오후 4:09:27,오후 4:09:27,0.05091217648690502,2.0963429364882256,1
동아쏘시오홀딩스,1304,25574,23683,122666.6667,128000.0,2021-01-11 오후 1,2021-01-11,37900,6155346,2021-01-11 오후 10:34:27,후 10:34:27,0.04347826058601133,0.07394228513333855,1
동아쏘시오홀딩스,1057,25574,23683,122666.6667,128000.0,2021-01-11 오후 1,2021-01-11,37900,6155346,2021-01-11 오후 10:10:54,후 10:10:54,0.04347826058601133,0.07394228513333855,1
현대모비스,4700,63080,65461,248000.0,248583.3333,2020-11-24 오후 6,2020-11-24,14600,95054694,2020-11-24 오후 6:54:49,오후 6:54:49,0.0023521504032258,0.03774571972098922,0
현대글로비스,4700,46245,47088,190000.0,187083.3333,2020-11-24 오후 6,2020-11-24,14600,37500000,2020-11-24 오후 6:54:49,오후 6:54:49,0.015350877368421062,0.01822899772948427,0
SK하이닉스,527,861124,523256,97850.0,100166.6667,2020-11-23 오후 8,2020-11-23,14600,728002365,2020-11-23 오후 8:42:46,오후 8:42:46,0.0236756944302504,0.39235696601186354,0
삼성전자,527,5723589,7467012,65316.666670000006,67483.33333,2020-11-23 오후 8,2020-11-23,14600,5969782,2020-11-23 오후 8:42:46,오후 8:42:46,0.033171727377740476,0.30460310829446346,0
카카오,1971,93907,79088,367750.0,364750.0,2020-11-19 오후 1,2020-11-19,14600,88560927,2020-11-19 오후 10:37:30,후 10:37:30,0.008157715839564922,0.157805062455408,0
삼성바이오로직스,1044,90945,77306,790500.0,818000.0,2020-11-18 오후 9,2020-11-18,14600,66165000,2020-11-18 오후 9:49:16,오후 9:49:16,0.03478810879190386,0.1499697619440321,0
노랑풍선,1305,675868,231637,24916.66667,22466.66667,2020-11-10 오후 1,2020-11-10,14600,4765650,2020-11-10 오후 10:38:47,후 10:38:47,0.09832775918417021,0.6572747933028342,1
진에어,1305,405894,140374,10155.0,10308.33333,2020-11-10 오후 1,2020-11-10,14600,45000000,2020-11-10 오후 10:38:47,후 10:38:47,0.015099293943869963,0.6541609385701685,0
제주항공,1305,1284777,273968,15358.333330000001,15091.666669999999,2020-11-10 오후 1,2020-11-10,14600,38499615,2020-11-10 오후 10:38:47,후 10:38:47,0.017362994686351333,0.7867583245964086,0
티웨이항공,1305,953572,410251,2327.833333,2294.666667,2020-11-10 오후 1,2020-11-10,14600,110330279,2020-11-10 오후 10:38:47,후 10:38:47,0.014247869694887678,0.5697744900227775,0
오공,961,69298,65992,4739.166667,4661.666667,2020-11-10 오전 1,2020-11-10,14600,16941974,2020-11-10 오전 12:01:18,전 12:01:18,0.01635308598443094,0.0477070045311553,0
모나리자,961,294376,249900,5485.0,5413.333333,2020-11-10 오전 1,2020-11-10,14600,36571255,2020-11-10 오전 12:01:18,전 12:01:18,0.013065937465815938,0.151085686333125,0
웰크론,961,1478204,1272718,7051.666667,6845.0,2020-11-10 오전 1,2020-11-10,14600,28231302,2020-11-10 오전 12:01:18,전 12:01:18,0.02930749236448564,0.13901058311302095,0
레몬,961,65289,223644,13850.0,13008.33333,2020-11-10 오전 1,2020-11-10,14600,34500000,2020-11-10 오전 12:01:18,전 12:01:18,0.0607701566787004,2.4254468593484355,1
유니온,1222,30068,2037342,6693.333333,6501.666667,2020-11-04 오후 9,2020-11-04,14600,15611619,2020-11-04 오후 9:12:49,오후 9:12:49,0.02863545806915503,66.75781561793269,0
유니온머티리얼,1222,575283,10409686,4193.333333,4339.166667,2020-11-04 오후 9,2020-11-04,14600,42000000,2020-11-04 오후 9:12:49,오후 9:12:49,0.03477742464505405,17.09489590340754,0
대아티아이,1222,749146,6252057,5886.666667,5986.666667,2020-11-04 오후 9,2020-11-04,14600,71151522,2020-11-04 오후 9:12:49,오후 9:12:49,0.01698754246789425,7.345578832430528,0
에코마이스터,1222,88768,1574858,1631.666667,1651.666667,2020-11-04 오후 9,2020-11-04,14600,26691608,2020-11-04 오후 9:12:49,오후 9:12:49,0.012257405513328415,16.741280641672674,0
삼성전자,489,3835838,5297509,58366.666670000006,57716.666670000006,2020-10-30 오전 1,2020-10-30,14600,5969782,2020-10-30 오전 12:26:21,전 12:26:21,0.011136493431688377,0.3810564992577893,0
멀티캠퍼스,489,3780,91901,32075.0,36600.0,2020-10-30 오전 1,2020-10-30,14600,5926779,2020-10-30 오전 12:26:21,전 12:26:21,0.1410756040530008,23.312433862433863,1
카카오,800,179952,158329,333000.0,339583.3333,2020-10-28 오전 1,2020-10-28,14600,88560927,2020-10-28 오전 12:55:34,전 12:55:34,0.019769769669669666,0.1201598203965502,0
한국금융지주,800,66887,60064,70016.66667,71766.66667,2020-10-28 오전 1,2020-10-28,14600,55725992,2020-10-28 오전 12:55:34,전 12:55:34,0.024994049034753912,0.10200786400944878,0
예스24,800,307471,489728,13675.0,13650.0,2020-10-28 오전 1,2020-10-28,14600,17200000,2020-10-28 오전 12:55:34,전 12:55:34,0.0018281535648994515,0.5927615937763236,0
멀티캠퍼스,622,125975,60582,32591.66667,32808.33333,2020-10-26 오후 8,2020-10-26,14600,5926779,2020-10-26 오후 8:56:40,오후 8:56:40,0.0066479159287499735,0.5190950585433618,0
