채널,동영상 이름,업로드 시간,조회수,언급된 종목,해당일 거래량,다음날 거래량,해당일 평균 주가,다음날 평균 주가
신의주식,[신神의종목] 첨생법관련주! TOP6! 차바이오텍 메디포스트 코아스템 유틸렉스 셀리드 바이오솔루션! 바이넥스주가 대정화금주가 한국타이어주가 진원생명과학 신풍제약 삼성중공우 신일제약,2020-08-25 07:53:41+00:00,5457,유틸렉스,27117,42061,34150,35133.33333
콕스톡TV,"[주식][첨생법 관련주]녹십자셀, 녹십자랩셀, 엔케이맥스, 유틸렉스, 파미셀, 바이오솔루션, 옵티팜, 엘앤씨바이오",2020-08-13 03:49:26+00:00,1083,유틸렉스,26235,22572,34683.33333,34475
급등일보TV - 주식속보메신저,"지놈앤컴퍼니 12월 23일 (수) 신규상장(feat.화이자, 고바이오랩, 유한양행, 종근당, 보령제약) // 마이크로바이옴 관련주",2020-12-22 07:22:04+00:00,3918,유한양행,352828,152824,74958.5,71673.33333
주식천사,[아스피린 관련주] 어린이괴질 빠른 시일내 해소되길   l 아스피린 SK바이오랜드 조아제약 명문제약 고려제약 유한양행 삼진제약 보령제약 CMG제약 제약테마,2020-05-24 06:04:30+00:00,849,유한양행,201311,52080,50716.66667,49998.83333
알렉스강의 주식이야기,"인천 수돗물 사태와 그린뉴딜 관련주, 아직 안올랐지만, 조만간 크게 터질 주식, 태양광, 풍력, 수소차, 전기차 테마주가 전부가 아니다? 한국주철관, 이건홀딩스, 자연과환경",2020-07-15 04:58:25+00:00,304,이건홀딩스,143304,117831,3060,2854.166667
주식으로 슈퍼직장인,"[임정우] 조류독감 관련주 이글벳 매수는 어디서? (이글벳,파루,제일바이오,중앙백신,우진비앤지,사조씨푸드,CJ씨푸드,신라에스지,마니커에프앤지,체리부로,조류독감)",2020-12-14 06:29:49+00:00,1663,이글벳,838460,367955,11883.33333,11350
주식으로 슈퍼직장인,"[임정우] 조류독감 관련주 이글벳 매수는 어디서? (이글벳,파루,제일바이오,중앙백신,우진비앤지,사조씨푸드,CJ씨푸드,신라에스지,마니커에프앤지,체리부로,조류독감)",2020-12-14 06:29:49+00:00,1663,이글벳,838460,367955,11883.33333,11350
불기둥탐색TV 주식,"대형주 장세 조류 독감 관련주 차트 분석 (파루, 이글벳, 중앙백신, 제일바이오)",2020-12-07 07:23:31+00:00,254,이글벳,1369010,730366,11766.66667,12066.66667
불기둥탐색TV 주식,"나스닥 역사적 신고가 조류 독감 관련주 차트 분석 (이글벳, 파루, 대성미생물, 태경비케이)",2020-12-01 23:22:21+00:00,171,이글벳,411871,2461441,9620,10758.33333
주식으로 슈퍼직장인,"[임정우] 조류독감 돼지열병 질병관련주.. 그리고 닭고기?수산? (체시스,이글벳,파루,체리부로,마니커에프앤지,신라에스지,사조씨푸드,대성미생물,중앙백신,제일바이오)",2020-12-01 08:08:24+00:00,1001,이글벳,411871,2461441,9620,10758.33333
올라주식,조류독감 AI 관련주. 이글벳 제일바이오 파루 중앙백신 진원생명과학 대한뉴팜 | 쉽고재밌게돈벌기 | 주식공부 | 올라주식,2020-11-29 11:00:13+00:00,535,이글벳,37312,3136527,9258.333333,10458.33333
콕스톡TV,"[주식][특징주][조류독감 관련주]진원생명과학, 체시스, 바이오니아, 큐브앤컴퍼니, 제일바이오, 파루, 중앙백신, 이글벳, 명문제약",2020-10-26 03:07:20+00:00,668,이글벳,737836,174546,9113.333333,8630
최종원의 주식 밀착 취재,"[임정우] 조류독감.구제역 계절테마 및 시장 단기 하락 헷지로 보실만한 종목들 (체시스,이글벳,파루,체리부로,마니커에프앤지,신라에스지,사조씨푸드,대성미생물,중앙백신)",2020-09-16 05:28:11+00:00,826,이글벳,92693,532318,9046.666667,9333.333333
북꼼,"동물백신(살인진드기) 관련주 상승준비완료! 또 무슨 일이 벌어지려고... 동물백신(살인진드기) 관련주(체시스, 대성미생물, 이글벳, 제일바이오, 진바이오텍, 파루, 우정바이오)",2020-08-04 10:01:13+00:00,408,이글벳,164171,141509,8240,8493.333333
튜브단타,"돼지독감 관련주, 돼지독감 팬데믹 가능성, 200% 급등할 진짜 수혜주!(체시스, 이글벳, 코미팜, 제일바이오, 중앙백신, 진바이오텍, 우진비앤지, 오디텍, 대한뉴팜, 에스텍파마)",2020-07-01 09:15:36+00:00,1088,이글벳,11067782,7202582,8780,8336.666667
주식으로 슈퍼직장인,"[용호] 중국 신종 돼지독감 관련주 단기상승 후 하락 예측한 그대로. 이후 추가상승 가능할까?(체시스,이글벳,우진비앤지)",2020-07-01 08:02:26+00:00,979,이글벳,11067782,7202582,8780,8336.666667
주식생성기,"돼지열병 돼지독감 팬데믹 가능성! 진짜수혜주는 이 종목 딱 하나! 재무우량+주가바닥 (코미팜,이글벳,제일바이오,중앙백신,진바이오텍,체시스,우진비앤지,오디텍,대한뉴팜,에스텍파마)",2020-07-01 02:36:28+00:00,1384,이글벳,11067782,7202582,8780,8336.666667
공부하는 동학개미,"[임정우] 코로나 치료제에 편입된 구충제 관련주! 국내에선 보수적인데 어떻게 볼까요? (이버멕틴 관련주,구충제 관련주,제일바이오,진바이오텍,신풍제약,체시스,이글벳,알리코제약)",2020-04-06 07:27:32+00:00,1198,이글벳,390915,5053221,6660,8101.666667
주식으로 슈퍼직장인,"[임정우] 조류독감 돼지열병 질병관련주.. 그리고 닭고기?수산? (체시스,이글벳,파루,체리부로,마니커에프앤지,신라에스지,사조씨푸드,대성미생물,중앙백신,제일바이오)",2020-12-01 08:08:24+00:00,1351,이글벳,411871,2461441,9620,10758.33333
JM Investment,[JM 주식방송]  돼지열병 관련주  대성미생물/광동제약/한국파마  명문제약/진원생명과학 이글벳/파루 바이오주  박호두 방산주 신풍제약/빅텍/나스닥/코스닥/코스피/코로나 관련주,2020-10-14 16:47:52+00:00,1872,이글벳,224159,182545,9121.666667,9010
JM Investment,[JM 주식방송]  돼지열병 관련주  대성미생물/광동제약/한국파마  명문제약/진원생명과학 이글벳/파루 바이오주  박호두 방산주 신풍제약/빅텍/나스닥/코스닥/코스피/코로나 관련주,2020-10-13 16:07:47+00:00,529,이글벳,573454,224159,9363.333333,9121.666667
JM Investment,[JM 주식방송]  돼지열병 관련주  대성미생물/광동제약/한국파마  명문제약/진원생명과학 이글벳/파루 바이오주  박호두 방산주 신풍제약/빅텍/나스닥/코스닥/코스피/코로나 관련주,2020-10-12 16:10:40+00:00,632,이글벳,3389363,573454,10191.66667,9363.333333
음굿&Umgood,20.10.12. #아프리카돼지열병 #화장품관련주 #이글벳 #한일진공 #남성 #엑세스바이오 #오성첨단소재 #카카오게임즈 #SK바이오팜 #화장품관련주 #체시스 #코스맥스,2020-10-12 10:44:03+00:00,0,이글벳,3389363,573454,10191.66667,9363.333333
콕스톡TV,"[주식][특징주][돼지열병 관련주]이글벳, 우성사료, 한일사료, 마니커에프앤지, CJ씨푸드",2020-10-12 02:59:00+00:00,1302,이글벳,3389363,573454,10191.66667,9363.333333
SMTV Smart Investor MyGPS,"돼지열병관련주 이글벳,제일바이오,우진비앤지,진바이오텍,중앙백신,대성미생물,씨티바이오 20201012",2020-10-12 01:37:56+00:00,275,이글벳,3389363,573454,10191.66667,9363.333333
슬기로운 매매생활,"[임정우] 흑사병 관련주 대장주 및 후발주 추천주는? 지금 사도 될까? (페스트,우정바이오,국제약품,전진바이오팜,고려제약,중앙백신,이글벳,파루)",2020-07-07 02:28:10+00:00,699,이글벳,1066062,343499,8566.666667,8211.666667
제시리버,[11.18] #이글벳 #우정바이오 흑사병 최대 수혜주는 무엇인가?,2019-11-18 08:29:45+00:00,299,이글벳,2716640,1079111,7920,7873.333333
리버모어,흑사병(페스트) 정리 및 관련주 체크_191114 #오공 #파루 #이글벳 #고려제약 #진원생명과학 #바이오제네틱스 #우정바이오 #인트론바이오,2019-11-14 15:22:48+00:00,302,이글벳,104318,526513,6833.333333,7545
김희천대표,"중국발 흑사병!, 관련주가 도대체 머야?  왜 난리지? #우정바이오,#이글벳,#종근당바이오,#보령제약,#삼성제약,#파루,#국제약품, 등 매매전략",2019-11-14 05:37:38+00:00,61,이글벳,104318,526513,6833.333333,7545
상한가닷컴,상한가닷컴TV-#흑사병 관련주 #이글벳 #우정바이오 #종근당바이오 #삼성제약 #신풍제약 #인트론바이오 #보령제약,2019-11-14 00:56:23+00:00,120,이글벳,104318,526513,6833.333333,7545
주식으로 슈퍼직장인,"[최종원]살인진드기 새로운 대장주 팬젠. 기존 관련주 흐름과 대응은?(이글벳, 제일바이오, 체시스, 우진비앤지, 전진바이오팜)",2020-08-11 08:55:40+00:00,1348,이글벳,93666,244319,8585,8791.666667
주식으로 슈퍼직장인,"[최종원]중국 진드기? 중국대장은 전잔바이오팜. 제일바이오, 이글벳, 체시스, 우진비앤지는?(진드기 관련주, 살인진드기)",2020-08-06 09:36:48+00:00,1722,이글벳,4070808,227613,9251.666667,8551.666667
심플 관심종목 TV,"중국,살인진드기바이러스 7명사망 관련주 정리 및 재료에 대한 개인생각 //제일바이오,이글벳,체시스,우정바이오,우진비앤지",2020-08-05 10:25:28+00:00,11164,이글벳,141509,4070808,8493.333333,9251.666667
레드시그널,"살인진드기관련주, 중국신종 부니아바이러스, 치사율최대30% 관련주 (이글벳, 보령제약,녹십자,LG생활건강, 웰크론, 동성제약,이글벳,승일) 점검",2020-08-05 09:56:14+00:00,559,이글벳,141509,4070808,8493.333333,9251.666667
레드시그널,"살인진드기관련주, 중국신종 부니아바이러스, 치사율최대30% 관련주 (이글벳, 보령제약,녹십자,LG생활건강, 웰크론, 동성제약,이글벳,승일) 점검",2020-08-05 09:56:14+00:00,559,이글벳,141509,4070808,8493.333333,9251.666667
북꼼,"동물백신(살인진드기) 관련주 상승준비완료! 또 무슨 일이 벌어지려고... 동물백신(살인진드기) 관련주(체시스, 대성미생물, 이글벳, 제일바이오, 진바이오텍, 파루, 우정바이오)",2020-08-04 10:01:13+00:00,408,이글벳,164171,141509,8240,8493.333333
주식으로 슈퍼직장인,"[임정우] 조류독감 관련주 이글벳 매수는 어디서? (이글벳,파루,제일바이오,중앙백신,우진비앤지,사조씨푸드,CJ씨푸드,신라에스지,마니커에프앤지,체리부로,조류독감)",2020-12-14 06:29:49+00:00,6627,이글벳,838460,367955,11883.33333,11350
주식으로 슈퍼직장인,"[임정우] 조류독감 관련주 이글벳 매수는 어디서? (이글벳,파루,제일바이오,중앙백신,우진비앤지,사조씨푸드,CJ씨푸드,신라에스지,마니커에프앤지,체리부로,조류독감)",2020-12-14 06:29:49+00:00,6627,이글벳,838460,367955,11883.33333,11350
손느린아재,[주식] 12월 7일 특징주 조류독감 전국확산 이글벳 제일바이오 CJ씨푸드 사조씨푸드 오텍,2020-12-07 07:49:55+00:00,1131,이글벳,1369010,730366,11766.66667,12066.66667
불기둥탐색TV 주식,"대형주 장세 조류 독감 관련주 차트 분석 (파루, 이글벳, 중앙백신, 제일바이오)",2020-12-07 07:23:31+00:00,51,이글벳,1369010,730366,11766.66667,12066.66667
불기둥탐색TV 주식,"나스닥 역사적 신고가 조류 독감 관련주 차트 분석 (이글벳, 파루, 대성미생물, 태경비케이)",2020-12-01 23:22:21+00:00,632,이글벳,411871,2461441,9620,10758.33333
주식으로 슈퍼직장인,"[임정우] 조류독감 돼지열병 질병관련주.. 그리고 닭고기?수산? (체시스,이글벳,파루,체리부로,마니커에프앤지,신라에스지,사조씨푸드,대성미생물,중앙백신,제일바이오)",2020-12-01 08:08:24+00:00,0,이글벳,411871,2461441,9620,10758.33333
올라주식,조류독감 AI 관련주. 이글벳 제일바이오 파루 중앙백신 진원생명과학 대한뉴팜 | 쉽고재밌게돈벌기 | 주식공부 | 올라주식,2020-11-29 11:00:13+00:00,304,이글벳,37312,3136527,9258.333333,10458.33333
장대양봉TV,2020/11/19 [조류독감/돼지병병/동물방역][일본 원전 오염수 배출] 테마주 공부하기!! [이글벳][우진비엔지][제일바이오][체시스][사조오양][사조씨푸드[CJ씨푸드] 등,2020-11-19 08:37:22+00:00,0,이글벳,75988,104002,9285,9353.333333
손느린아재,[주식] 10월 29일 특징주 돼지열병 조류독감 체시스 이글벳 우진비앤지 제일바이오 오디텍,2020-10-29 08:43:57+00:00,2556,이글벳,76128,134474,8885,8986.666667
손느린아재,[주식] 10월 28일 특징주 드론관련주 네온테크 이글벳 체시스 제일바이오,2020-10-28 08:04:21+00:00,913,이글벳,128953,76128,8843.333333,8885
손느린아재,[주식] 10월 26일 특징주 고병원성 조류독감 제일바이오 이글벳 체시스,2020-10-26 07:35:00+00:00,1457,이글벳,737836,174546,9113.333333,8630
콕스톡TV,"[주식][특징주][조류독감 관련주]진원생명과학, 체시스, 바이오니아, 큐브앤컴퍼니, 제일바이오, 파루, 중앙백신, 이글벳, 명문제약",2020-10-26 03:07:20+00:00,875,이글벳,737836,174546,9113.333333,8630
슬기로운 매매생활,"[임정우] 조류독감.구제역 계절테마 및 시장 단기 하락 헷지로 보실만한 종목들 (체시스,이글벳,파루,체리부로,마니커에프앤지,신라에스지,사조씨푸드,대성미생물,중앙백신)",2020-09-16 05:28:11+00:00,2822,이글벳,92693,532318,9046.666667,9333.333333
북꼼,"동물백신(살인진드기) 관련주 상승준비완료! 또 무슨 일이 벌어지려고... 동물백신(살인진드기) 관련주(체시스, 대성미생물, 이글벳, 제일바이오, 진바이오텍, 파루, 우정바이오)",2020-08-04 10:01:13+00:00,275,이글벳,164171,141509,8240,8493.333333
튜브단타,"돼지독감 관련주, 돼지독감 팬데믹 가능성, 200% 급등할 진짜 수혜주!(체시스, 이글벳, 코미팜, 제일바이오, 중앙백신, 진바이오텍, 우진비앤지, 오디텍, 대한뉴팜, 에스텍파마)",2020-07-01 09:15:36+00:00,304,이글벳,11067782,7202582,8780,8336.666667
심플 관심종목 TV,"내일테마 관심종목! 마스크,원격,교육,음압병실,진단키트,치료제,첨생법,한한령,반일 // 웰크론,케이엠제약,오텍,엑세스바이오,신성이엔지,알서포트,이씨에스,우정바이오,제넨바이오,씨젠",2020-08-23 10:51:37+00:00,19535,이씨에스,1500309,3653376,4245,5365
슬기로운 매매생활,"[임정우] 인천 수돗물 유충 - 테마 고점일까 단순 조정일까? (뉴보텍,웰크론한텍,시노펙스,에넥스,한국주철관,동양철관,이엔플러스,수처리관련주)",2020-07-21 02:06:20+00:00,51,이엔플러스,161135,129973,6011.666667,5938.333333
슬기로운 매매생활,"[임정우] 인천 수돗물 유충 - 서울에도 퍼지나? (뉴보텍,웰크론한텍,시노펙스,한국주철관,동양철관,이엔플러스,수처리관련주)",2020-07-20 01:30:58+00:00,1457,이엔플러스,158720,161135,6096.666667,6011.666667
리버모어,흑사병(페스트) 정리 및 관련주 체크_191114 #오공 #파루 #이글벳 #고려제약 #진원생명과학 #바이오제네틱스 #우정바이오 #인트론바이오,2019-11-14 15:22:48+00:00,302,인트론바이오,32137,72136,13241.66667,13783.33333
상한가닷컴,상한가닷컴TV-#흑사병 관련주 #이글벳 #우정바이오 #종근당바이오 #삼성제약 #신풍제약 #인트론바이오 #보령제약,2019-11-14 00:56:23+00:00,120,인트론바이오,32137,72136,13241.66667,13783.33333
콕스톡TV,"[주식][특징주][마이크로바이옴관련주]제노포커스, 일동제약, 네오크레마, 쎌바이오텍, 비피도",2020-09-23 02:35:47+00:00,679,일동제약,10071,20402,17200,16316.66667
골드크로스주식,주식 투자] 바이오신약 마이크로바이옴 관련주 상한가 사전예약 네오크라메 비피도 제노포커스 DSC인베스트먼트 쎌바이오텍 일동제약 BIO,2019-11-07 08:43:11+00:00,1970,일동제약,314005,113661,17745.5,17713.66667
